trade_date,td_year,td_month,td_day,td_weekday,td_week_number,td_year_week,open,high,low,close,volume,adj_close,return,short_ma,long_ma,label
2016-11-02,2016,11,2,Wednesday,44,2016-44,726.76,735.78,718.14,733.51,28452232,733.51,0.009287797897517658,677.3685714285706,632.7567999999997,
2016-11-03,2016,11,3,Thursday,44,2016-44,733.51,744.43,670.4,684.87,69067917,684.87,-0.06631129773281885,681.4064285714278,634.2633999999996,
2016-11-04,2016,11,4,Friday,44,2016-44,684.87,706.64,681.27,702.08,33762721,702.08,0.025128856571320135,686.5228571428563,636.1427999999996,
2016-11-05,2016,11,5,Saturday,44,2016-44,702.08,706.38,694.03,702.11,15554565,702.11,4.273017319955663e-05,689.8535714285707,638.0293999999997,
2016-11-06,2016,11,6,Sunday,45,2016-45,702.11,714.13,697.63,709.91,18363567,709.91,0.011109370326586987,693.9164285714278,640.0859999999997,
2016-11-07,2016,11,7,Monday,45,2016-45,709.91,711.66,698.35,705.4,21797370,705.4,-0.006352917975517958,697.8385714285706,641.9799999999997,
2016-11-08,2016,11,8,Tuesday,45,2016-45,705.4,714.63,700.96,710.9,28262235,710.9,0.007796994612985442,702.1171428571421,644.0009999999996,
2016-11-09,2016,11,9,Wednesday,45,2016-45,710.9,741.23,707.13,721.42,51548567,721.42,0.014798143198762048,705.4564285714278,646.2445999999995,
2016-11-10,2016,11,10,Thursday,45,2016-45,721.42,723.02,707.31,714.57,23931322,714.57,-0.00949516231876013,707.7614285714278,648.5927999999997,
2016-11-11,2016,11,11,Friday,45,2016-45,714.57,719.79,711.67,714.97,18386841,714.97,0.0005597772086709529,709.8135714285706,650.9795999999996,
2016-11-12,2016,11,12,Saturday,45,2016-45,714.97,717.37,701.08,704.27,19677656,704.27,-0.014965662894946719,709.0507142857134,653.0065999999996,
2016-11-13,2016,11,13,Sunday,46,2016-46,704.27,705.61,685.01,701.97,25249834,701.97,-0.0032657929487269755,709.3864285714277,654.9941999999996,
2016-11-14,2016,11,14,Monday,46,2016-46,701.97,708.03,696.11,704.56,26613445,704.56,0.003689616365371684,709.8071428571419,657.0555999999997,
2016-11-15,2016,11,15,Tuesday,46,2016-46,704.56,716.93,697.91,711.1,29562740,711.1,0.00928238900874323,708.6885714285705,659.1467999999996,
2016-11-16,2016,11,16,Wednesday,46,2016-46,711.1,745.98,708.14,740.28,58304902,740.28,0.04103501617212757,709.1721428571419,661.8429999999996,
2016-11-17,2016,11,17,Thursday,46,2016-46,740.28,751.91,730.08,737.53,46942756,737.53,-0.003714810612200803,712.9335714285705,664.5001999999996,
2016-11-18,2016,11,18,Friday,46,2016-46,737.53,751.43,730.95,746.96,29666065,746.96,0.012785920572722542,716.1392857142848,667.3453999999997,
2016-11-19,2016,11,19,Saturday,46,2016-46,746.96,755.34,737.44,747.89,19276573,747.89,0.0012450465888400597,719.4092857142848,670.1403999999997,
2016-11-20,2016,11,20,Sunday,47,2016-47,747.89,752.26,712.77,728.51,34876785,728.51,-0.025912901629918883,720.7378571428562,672.4423999999996,
2016-11-21,2016,11,21,Monday,47,2016-47,728.51,744.33,726.55,736.19,24010681,736.19,0.010542065311389015,722.937142857142,674.9523999999997,
2016-11-22,2016,11,22,Tuesday,47,2016-47,736.19,754.01,730.62,749.34,33225195,749.34,0.017862236650864505,725.6828571428563,677.7071999999996,
2016-11-23,2016,11,23,Wednesday,47,2016-47,749.34,750.93,731.34,741.07,28258203,741.07,-0.011036378679904923,727.0864285714277,680.3493999999996,
2016-11-24,2016,11,24,Thursday,47,2016-47,741.07,744.24,726.19,735.31,27531777,735.31,-0.007772545103701511,728.5678571428563,682.8191999999996,
2016-11-25,2016,11,25,Friday,47,2016-47,735.31,741.25,728.97,740.39,21299510,740.39,0.006908650773143288,730.3835714285706,685.4075999999995,
2016-11-26,2016,11,26,Saturday,47,2016-47,740.39,740.96,725.62,734.14,16682481,734.14,-0.008441497048852664,732.517142857142,687.7697999999996,
2016-11-27,2016,11,27,Sunday,48,2016-48,734.14,738.29,727.11,729.42,15735824,729.42,-0.006429291415806282,734.4778571428562,690.0051999999995,
2016-11-28,2016,11,28,Monday,48,2016-48,729.42,738.1,727.74,733.3,25153838,733.3,0.005319294782155648,736.5307142857134,692.3557999999996,
2016-11-29,2016,11,29,Tuesday,48,2016-48,733.3,737.04,727.78,732.56,24030304,732.56,-0.0010091367789445416,738.0635714285705,694.6611999999996,
2016-11-30,2016,11,30,Wednesday,48,2016-48,732.56,745.39,730.57,742.49,29210351,742.49,0.013555203669324056,738.2214285714275,696.7019999999995,
2016-12-01,2016,12,1,Thursday,48,2016-48,742.49,755.48,741.08,752.63,40690942,752.63,0.013656749585853056,739.2999999999989,699.0347999999996,
2016-12-02,2016,12,2,Friday,48,2016-48,752.63,779.02,752.25,770.94,48893613,770.94,0.024328023065782745,741.0128571428561,701.7415999999996,
2016-12-03,2016,12,3,Saturday,48,2016-48,770.94,772.32,755.81,764.24,30234128,764.24,-0.008690689288401221,742.1807142857133,704.2679999999996,
2016-12-04,2016,12,4,Sunday,49,2016-49,764.24,769.23,758.8,766.39,14755120,766.39,0.0028132523814508037,744.8864285714275,706.8551999999996,
2016-12-05,2016,12,5,Monday,49,2016-49,766.39,769.18,746.01,754.34,39082688,754.34,-0.015723065280079274,746.182857142856,709.1395999999995,
2016-12-06,2016,12,6,Tuesday,49,2016-49,754.34,762.48,750.91,758.21,25497771,758.21,0.005130312591139274,746.8164285714275,711.5563999999994,
2016-12-07,2016,12,7,Wednesday,49,2016-49,758.21,769.02,754.27,765.56,26755412,765.56,0.009693884280080667,748.5657142857133,714.1607999999994,
2016-12-08,2016,12,8,Thursday,49,2016-49,765.56,773.41,761.17,768.49,22208497,768.49,0.0038272637023879508,750.9357142857133,716.9493999999994,
2016-12-09,2016,12,9,Friday,49,2016-49,768.49,773.48,765.03,770.48,18722048,770.48,0.002589493682416233,753.084999999999,719.7921999999995,
2016-12-10,2016,12,10,Saturday,49,2016-49,770.48,776.96,769.19,774.0,14049110,774.0,0.004568580625064822,755.9321428571419,722.6631999999996,
2016-12-11,2016,12,11,Sunday,50,2016-50,774.0,774.16,763.0,767.91,13269086,767.91,-0.00786821705426366,758.6814285714275,724.9117999999996,
2016-12-12,2016,12,12,Monday,50,2016-50,767.91,781.26,767.86,778.47,22442991,778.47,0.013751611516974682,761.9078571428562,727.4205999999997,
2016-12-13,2016,12,13,Tuesday,50,2016-50,778.47,790.33,767.77,778.74,25894856,778.74,0.00034683417472725075,765.2064285714276,729.9855999999996,
2016-12-14,2016,12,14,Wednesday,50,2016-50,778.74,780.77,771.01,776.5,19326375,776.5,-0.0028764414310296083,767.6357142857133,732.4955999999997,
2016-12-15,2016,12,15,Thursday,50,2016-50,776.5,780.27,773.12,775.21,20452116,775.21,-0.0016613007083065012,769.2485714285705,734.5063999999998,
2016-12-16,2016,12,16,Friday,50,2016-50,775.21,783.94,773.31,782.05,21650384,782.05,0.008823415590613948,770.0421428571418,736.5013999999996,
2016-12-17,2016,12,17,Saturday,50,2016-50,782.05,791.57,779.36,787.17,18648778,787.17,0.006546895978517986,771.679999999999,738.5199999999998,
2016-12-18,2016,12,18,Sunday,51,2016-51,787.17,791.26,783.8,789.01,11525747,789.01,0.0023374874550605718,773.2957142857133,740.0011999999998,
2016-12-19,2016,12,19,Monday,51,2016-51,789.01,793.73,786.31,789.79,20238681,789.79,0.0009885806263545405,775.8278571428561,741.8515999999998,
2016-12-20,2016,12,20,Tuesday,51,2016-51,789.79,800.02,787.12,799.1,27406319,799.1,0.01178794363058544,778.7485714285704,743.8601999999998,
2016-12-21,2016,12,21,Wednesday,51,2016-51,799.1,833.13,795.98,829.21,53411082,829.21,0.037679889876110595,783.2949999999989,745.9091999999998,
2016-12-22,2016,12,22,Thursday,51,2016-51,829.21,874.68,828.87,860.15,60511618,860.15,0.03731262285790082,789.8421428571418,748.4419999999998,
2016-12-23,2016,12,23,Friday,51,2016-51,860.15,920.26,858.04,917.17,91802931,917.17,0.06629076323896999,800.3199999999989,753.0879999999997,
2016-12-24,2016,12,24,Saturday,51,2016-51,917.17,920.49,880.79,891.07,41576781,891.07,-0.028457101736864332,808.6821428571418,756.8677999999996,
2016-12-25,2016,12,25,Sunday,52,2016-52,891.07,895.24,851.42,891.07,37173377,891.07,0.0,817.4792857142846,760.6469999999997,
2016-12-26,2016,12,26,Monday,52,2016-52,891.07,909.32,885.88,898.38,35002753,898.38,0.008203620366525666,826.0442857142846,764.4163999999996,
2016-12-27,2016,12,27,Tuesday,52,2016-52,898.38,937.91,893.38,925.78,45966615,925.78,0.030499343262316625,836.5471428571418,768.8239999999995,
2016-12-28,2016,12,28,Wednesday,52,2016-52,925.78,974.51,925.49,972.17,73811803,972.17,0.0501090971937177,850.5235714285703,774.0493999999994,
2016-12-29,2016,12,29,Thursday,52,2016-52,972.17,982.57,949.23,971.08,59226667,971.08,-0.0011212030817654428,864.5142857142847,779.0425999999995,
2016-12-30,2016,12,30,Friday,52,2016-52,971.08,971.59,927.4,959.04,67449149,959.04,-0.012398566544466028,877.1564285714277,783.9319999999996,
2016-12-31,2016,12,31,Saturday,52,2016-52,959.04,965.47,942.4,963.38,26379401,963.38,0.004525358692025305,889.7428571428562,788.9001999999995,
2017-01-01,2017,1,1,Sunday,01,2017-01,963.38,1001.61,956.1,995.44,40570922,995.44,0.03327866470136409,904.4878571428562,794.7235999999996,
2017-01-02,2017,1,2,Monday,01,2017-01,995.44,1031.68,990.2,1017.05,66038073,1017.05,0.021708993008116906,920.7207142857133,801.0251999999996,
2017-01-03,2017,1,3,Tuesday,01,2017-01,1017.05,1035.47,1006.53,1033.3,56085870,1033.3,0.01597758222309631,937.4492857142847,807.5999999999997,
2017-01-04,2017,1,4,Wednesday,01,2017-01,1033.3,1148.54,1022.32,1135.41,170584623,1135.41,0.09881931675215339,959.320714285713,816.0861999999998,
2017-01-05,2017,1,5,Thursday,01,2017-01,1135.41,1150.63,874.53,989.35,244839289,989.35,-0.12864075532186614,968.5492857142846,821.0675999999999,
2017-01-06,2017,1,6,Friday,01,2017-01,989.35,1027.42,852.55,886.16,179160668,886.16,-0.10430080355789162,966.3342857142845,824.0401999999999,
2017-01-07,2017,1,7,Saturday,01,2017-01,886.16,900.86,806.66,888.87,113037531,888.87,0.003058138485149353,966.1771428571418,826.8783999999999,
2017-01-08,2017,1,8,Sunday,02,2017-02,888.87,936.13,875.85,900.86,70298340,900.86,0.013489036642028607,966.8764285714276,829.9378,
2017-01-09,2017,1,9,Monday,02,2017-02,900.86,910.47,870.91,899.78,55963281,899.78,-0.0011988544279910585,966.9764285714276,833.3631999999999,
2017-01-10,2017,1,10,Tuesday,02,2017-02,899.78,911.32,890.12,904.37,48644106,904.37,0.005101246971481954,965.447142857142,836.7267999999999,
2017-01-11,2017,1,11,Wednesday,02,2017-02,904.37,917.65,751.63,785.43,160194109,785.43,-0.1315169676128134,952.1085714285706,837.4486,
2017-01-12,2017,1,12,Thursday,02,2017-02,785.43,828.21,739.55,810.11,93986701,810.11,0.03142227824249155,940.6107142857135,838.8294000000001,
2017-01-13,2017,1,13,Friday,02,2017-02,810.11,835.05,771.0,824.83,72555875,824.83,0.01817037192480031,931.0242857142849,840.6198,
2017-01-14,2017,1,14,Saturday,02,2017-02,824.83,838.9,808.27,819.63,36594482,819.63,-0.00630432937696257,920.7564285714278,842.2046,
2017-01-15,2017,1,15,Sunday,03,2017-03,819.63,826.43,808.63,821.17,20004735,821.17,0.0018788965752838394,908.3085714285706,843.9452,
2017-01-16,2017,1,16,Monday,03,2017-03,821.17,836.66,817.7,827.34,27592899,827.34,0.007513669520318622,894.7578571428564,845.9036,
2017-01-17,2017,1,17,Tuesday,03,2017-03,827.34,906.38,825.04,899.66,72272727,899.66,0.08741267193656777,885.2121428571421,849.2308,
2017-01-18,2017,1,18,Wednesday,03,2017-03,899.66,913.67,845.87,872.03,61042392,872.03,-0.030711602160816254,866.399285714285,852.0202,
2017-01-19,2017,1,19,Thursday,03,2017-03,872.03,905.28,870.71,895.21,52300814,895.21,0.026581654300884328,859.6749999999994,855.0746,
2017-01-20,2017,1,20,Friday,03,2017-03,895.21,901.49,878.9,892.91,34847130,892.91,-0.0025692295662470555,860.1571428571423,857.8802000000002,
2017-01-21,2017,1,21,Saturday,03,2017-03,892.91,928.93,889.46,919.84,37129176,919.84,0.030159814538979424,862.3692857142851,860.8582000000001,
2017-01-22,2017,1,22,Sunday,04,2017-04,919.84,938.38,888.62,918.84,44074299,918.84,-0.0010871455905374638,863.6535714285708,863.9502,
2017-01-23,2017,1,23,Monday,04,2017-04,918.84,927.98,910.85,921.46,30261054,921.46,0.002851421357363604,865.2021428571421,867.0516,
2017-01-24,2017,1,24,Tuesday,04,2017-04,921.46,925.61,889.15,893.75,53468911,893.75,-0.030071842510798086,864.4435714285706,869.8398000000001,
2017-01-25,2017,1,25,Wednesday,04,2017-04,893.75,905.7,883.63,894.41,34014866,894.41,0.0007384615384615767,872.2278571428562,872.5638000000002,
2017-01-26,2017,1,26,Thursday,04,2017-04,894.41,919.32,893.49,915.56,30795685,915.56,0.02364687335785609,879.7599999999991,875.5638000000002,
2017-01-27,2017,1,27,Friday,04,2017-04,915.56,922.56,907.92,918.01,28503144,918.01,0.0026759578836996756,886.4157142857133,878.5542000000003,
2017-01-28,2017,1,28,Saturday,04,2017-04,918.01,921.89,912.84,918.51,13251844,918.51,0.0005446563762923073,893.4785714285706,881.5148000000003,
2017-01-29,2017,1,29,Sunday,05,2017-05,918.51,922.4,912.68,914.55,10214368,914.55,-0.004311330306692396,900.1485714285706,884.3258000000003,
2017-01-30,2017,1,30,Monday,05,2017-05,914.55,922.35,911.51,920.73,17604172,920.73,0.006757421682794806,906.8192857142848,887.3822000000004,
2017-01-31,2017,1,31,Tuesday,05,2017-05,920.73,967.45,917.38,965.49,51869216,965.49,0.048613600078198704,911.5214285714276,891.1226000000003,
2017-02-01,2017,2,1,Wednesday,05,2017-05,965.49,986.57,959.82,982.43,44035816,982.43,0.017545495033609804,919.4071428571418,895.1964000000003,
2017-02-02,2017,2,2,Thursday,05,2017-05,982.43,1009.13,973.5,1003.97,50633910,1003.97,0.021925226224769334,927.1757142857132,899.7458000000003,
2017-02-03,2017,2,3,Friday,05,2017-05,1003.97,1023.72,989.21,1013.02,62431017,1013.02,0.009014213572118734,935.754999999999,904.5020000000003,
2017-02-04,2017,2,4,Saturday,05,2017-05,1013.02,1041.04,1000.41,1031.85,40406542,1031.85,0.018587984442557826,943.7557142857132,909.4980000000002,
2017-02-05,2017,2,5,Sunday,06,2017-06,1031.85,1033.66,1004.05,1016.11,31669956,1016.11,-0.015254155158210825,950.7035714285704,914.0768000000003,
2017-02-06,2017,2,6,Monday,06,2017-06,1016.11,1030.6,1010.83,1024.67,32828350,1024.67,0.008424284772317936,958.0757142857134,918.7900000000002,
2017-02-07,2017,2,7,Tuesday,06,2017-06,1024.67,1054.1,1019.87,1049.56,41318349,1049.56,0.024290747264972934,969.204999999999,923.9854,
2017-02-08,2017,2,8,Wednesday,06,2017-06,1049.56,1069.23,1020.33,1055.49,68336320,1055.49,0.005649986661077078,980.7107142857133,929.1132000000001,
2017-02-09,2017,2,9,Thursday,06,2017-06,1055.49,1073.03,924.65,978.96,145839317,978.96,-0.07250660830514732,985.2392857142847,932.1082000000001,
2017-02-10,2017,2,10,Friday,06,2017-06,978.96,1005.6,947.02,997.61,60639111,997.61,0.01905082945166292,990.924999999999,934.8574000000001,
2017-02-11,2017,2,11,Saturday,06,2017-06,997.61,1014.32,983.93,1008.32,28504495,1008.32,0.010735658223153477,997.339999999999,936.6804000000001,
2017-02-12,2017,2,12,Sunday,07,2017-07,1008.32,1007.82,992.45,996.52,14825023,996.52,-0.01170263408441774,1003.194999999999,938.7894,
2017-02-13,2017,2,13,Monday,07,2017-07,996.52,1007.61,975.1,995.36,32785064,995.36,-0.0011640508971219043,1008.5257142857134,940.8752000000001,
2017-02-14,2017,2,14,Tuesday,07,2017-07,995.36,1013.8,986.46,1008.34,39810076,1008.34,0.013040507956920022,1011.5864285714277,943.0744,
2017-02-15,2017,2,15,Wednesday,07,2017-07,1008.34,1010.93,999.73,1008.19,23569549,1008.19,-0.00014875934704561278,1013.4264285714278,944.7226,
2017-02-16,2017,2,16,Thursday,07,2017-07,1008.19,1040.28,1007.39,1031.93,39114743,1031.93,0.023547148850911137,1015.4235714285707,945.9178000000002,
2017-02-17,2017,2,17,Friday,07,2017-07,1031.93,1057.39,1025.87,1049.41,47815360,1049.41,0.016939133468355516,1018.0228571428563,947.4844000000002,
2017-02-18,2017,2,18,Saturday,07,2017-07,1049.41,1063.21,1044.68,1052.28,26856521,1052.28,0.0027348700698486272,1019.4821428571421,949.3492000000001,
2017-02-19,2017,2,19,Sunday,08,2017-08,1052.28,1056.48,1037.67,1048.89,18876881,1048.89,-0.003221576006386062,1021.8235714285705,951.0594000000002,
2017-02-20,2017,2,20,Monday,08,2017-08,1048.89,1081.78,1040.99,1077.56,32959720,1077.56,0.02733365748553207,1025.6014285714277,952.7018,
2017-02-21,2017,2,21,Tuesday,08,2017-08,1077.56,1123.03,1073.54,1119.03,62908569,1119.03,0.0384850959575338,1030.5635714285706,954.7414,
2017-02-22,2017,2,22,Wednesday,08,2017-08,1119.03,1132.25,1094.83,1120.46,53647453,1120.46,0.0012778924604346376,1035.2042857142849,956.4845999999999,
2017-02-23,2017,2,23,Thursday,08,2017-08,1120.46,1181.6,1113.54,1171.91,75663167,1171.91,0.04591864055834205,1048.9864285714277,957.2145999999999,
2017-02-24,2017,2,24,Friday,08,2017-08,1171.91,1211.74,1092.41,1176.49,126978010,1176.49,0.003908149943254946,1061.7635714285705,960.9573999999999,
2017-02-25,2017,2,25,Saturday,08,2017-08,1176.49,1180.01,1116.21,1149.05,53003830,1149.05,-0.023323615160349864,1071.8157142857133,966.2151999999999,
2017-02-26,2017,2,26,Sunday,09,2017-09,1149.05,1177.47,1130.61,1171.58,35750258,1171.58,0.01960750184935378,1084.319999999999,971.8693999999999,
2017-02-27,2017,2,27,Monday,09,2017-09,1171.58,1195.82,1164.27,1188.83,42035366,1188.83,0.014723706447703044,1098.1392857142846,977.6288,
2017-02-28,2017,2,28,Tuesday,09,2017-09,1188.83,1208.22,1175.75,1189.27,60371869,1189.27,0.0003701117905841045,1111.0628571428558,983.4185999999999,
2017-03-01,2017,3,1,Wednesday,09,2017-09,1189.27,1225.04,1154.55,1222.66,61964760,1222.66,0.02807604665046637,1126.3821428571416,989.7843999999999,
2017-03-02,2017,3,2,Thursday,09,2017-09,1222.66,1286.98,1211.96,1255.47,98040639,1255.47,0.02683493366921308,1142.3492857142844,999.1851999999999,
2017-03-03,2017,3,3,Friday,09,2017-09,1255.47,1291.35,1250.8,1283.3,85876262,1283.3,0.022166997220164575,1159.0557142857128,1008.6489999999999,
2017-03-04,2017,3,4,Saturday,09,2017-09,1283.3,1285.78,1228.73,1264.32,48597934,1264.32,-0.014789994545312934,1174.2014285714272,1017.4387999999999,
2017-03-05,2017,3,5,Sunday,10,2017-10,1264.32,1273.28,1242.1,1271.22,32104972,1271.22,0.005457479119210351,1190.0821428571417,1026.4705999999999,
2017-03-06,2017,3,6,Monday,10,2017-10,1271.22,1280.61,1261.0,1277.01,39591110,1277.01,0.004554679756454405,1204.32857142857,1035.5874000000001,
2017-03-07,2017,3,7,Tuesday,10,2017-10,1277.01,1280.89,1148.66,1232.69,108673876,1232.69,-0.034706071213224554,1212.4471428571414,1043.6944,
2017-03-08,2017,3,8,Wednesday,10,2017-10,1232.69,1242.04,1136.88,1146.97,116342973,1146.97,-0.06953897573599199,1214.340714285713,1048.6406000000002,
2017-03-09,2017,3,9,Thursday,10,2017-10,1146.97,1206.97,1129.35,1191.33,70427061,1191.33,0.038675815409295655,1215.727857142856,1055.0266000000001,
2017-03-10,2017,3,10,Friday,10,2017-10,1191.33,1330.42,988.69,1112.39,223836041,1112.39,-0.06626207683849128,1211.1492857142844,1059.3702000000003,
2017-03-11,2017,3,11,Saturday,10,2017-10,1112.39,1202.69,1104.78,1179.22,82387198,1179.22,0.06007785039419611,1213.3042857142846,1065.0964000000001,
2017-03-12,2017,3,12,Sunday,11,2017-11,1179.22,1235.46,1160.9,1225.11,53441762,1225.11,0.03891555434948524,1217.127857142856,1071.2018000000003,
2017-03-13,2017,3,13,Monday,11,2017-11,1225.11,1245.63,1205.61,1238.19,74376298,1238.19,0.010676592305997046,1220.6535714285706,1077.5888000000004,
2017-03-14,2017,3,14,Tuesday,11,2017-11,1238.19,1255.52,1218.38,1243.14,56058617,1243.14,0.003997770939839551,1224.5014285714276,1084.0224000000003,
2017-03-15,2017,3,15,Wednesday,11,2017-11,1243.14,1256.95,1236.43,1253.43,54486699,1253.43,0.008277426516723807,1226.6992857142848,1091.2160000000003,
2017-03-16,2017,3,16,Thursday,11,2017-11,1253.43,1260.24,1118.96,1172.88,159409024,1172.88,-0.06426366051554533,1220.799999999999,1096.7854000000002,
2017-03-17,2017,3,17,Friday,11,2017-11,1172.88,1174.9,1063.48,1071.71,183879768,1071.71,-0.08625775867948982,1205.6864285714275,1099.9084000000003,
